id,setId,number,name,set_code,set_name,rarity,color,type,slug,hp,stage,prew_stage_name,attack,ability,text,weakness,retreat,rule
A2-122,A2,122,Gabite,A2,Space-Time Smackdown,Uncommon,Dragon,Pokemon,a2-122-gabite,90,Stage 1,Gible,"[{""info"": ""{WF} Slash 60"", ""effect"": """"}]",[],"In rare cases, it molts and sheds its scales.<br />Medicine containing its scales as an ingredient<br />will make a weary body feel invigorated.",none,1,
A2-123,A2,123,Garchomp,A2,Space-Time Smackdown,Rare,Dragon,Pokemon,a2-123-garchomp,140,Stage 2,Gabite,"[{""info"": ""{WF} Dragon Claw 100"", ""effect"": """"}]","[{""info"": ""Reckless Shearing"", ""effect"": ""You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw a card.""}]","It is said that when one runs at high speed,<br />its wings create blades of wind that can fell<br />nearby trees.",none,1,
A2-124,A2,124,Lickitung,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-124-lickitung,80,Basic,,"[{""info"": ""{CCC} Tongue Slap 50"", ""effect"": """"}]",[],"If this Pokémon’s sticky saliva gets on you and<br />you don’t clean it off, an intense itch will set in.<br />The itch won’t go away, either.",Fighting,2,
A2-125,A2,125,Lickilicky ex,A2,Space-Time Smackdown,Double Rare,Colorless,Pokemon,a2-125-lickilicky-ex,160,Stage 1,Lickitung,"[{""info"": ""{CCCC} Licking Fury 100+"", ""effect"": ""Flip a coin until you get tails. This attack does 40 more damage for each heads.""}]",[],,Fighting,4,"When your Pokémon ex is Knocked Out, your opponent gets 2 points."
A2-126,A2,126,Eevee,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-126-eevee,60,Basic,,"[{""info"": ""{C} Quick Attack 10+"", ""effect"": ""Flip a coin. If heads, this attack does 20 more damage.""}]",[],Its ability to evolve into many forms allows it to<br />adapt smoothly and perfectly to any environment.,Fighting,1,
A2-127,A2,127,Porygon,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-127-porygon,60,Basic,,"[{""info"": ""{C} Beam 20"", ""effect"": """"}]",[],State-of-the-art technology was used to create<br />Porygon. It was the first artificial Pokémon to be<br />created via computer programming.,Fighting,1,
A2-128,A2,128,Porygon2,A2,Space-Time Smackdown,Uncommon,Colorless,Pokemon,a2-128-porygon2,80,Stage 1,Porygon,"[{""info"": ""{C} Sharpen 30"", ""effect"": """"}]",[],This is a Porygon that was updated with special<br />data. Porygon2 develops itself by learning about<br />many different subjects all on its own.,Fighting,1,
A2-129,A2,129,Porygon-Z,A2,Space-Time Smackdown,Rare,Colorless,Pokemon,a2-129-porygon-z,140,Stage 2,Porygon2,"[{""info"": ""{CCC} Buggy Beam 80"", ""effect"": ""Change the type of the next Energy that will be generated for your opponent to 1 of the following at random: {G},{R},{W},{L},{P},{F},{D}, or {M}.""}]",[],"Porygon-Z had a program installed to allow it to<br />move between dimensions, but the program also<br />caused instability in Porygon-Z’s behavior.",Fighting,2,
A2-130,A2,130,Aipom,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-130-aipom,60,Basic,,"[{""info"": ""{C} Tail Jab 20"", ""effect"": """"}]",[],"As it did more and more with its tail, its hands<br />became clumsy. It makes its nest high in<br />the treetops.",Fighting,1,
A2-131,A2,131,Ambipom,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-131-ambipom,90,Stage 1,Aipom,"[{""info"": ""{C} Double Hit 40x"", ""effect"": ""Flip 2 coins. This attack does 40 damage for each heads.""}]",[],"It uses its tails for everything. If it wraps both<br />of its tails around you and gives you a squeeze,<br />that’s proof it really likes you.",Fighting,1,
A2-132,A2,132,Starly,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-132-starly,50,Basic,,"[{""info"": ""{C} Pluck 20"", ""effect"": ""Before doing damage, discard all Pok\u00e9mon Tools from your opponent's Active Pok\u00e9mon.""}]",[],"They flock around mountains and fields, chasing<br />after bug Pokémon. Their singing is noisy and<br />annoying.",Lightning,1,
A2-133,A2,133,Staravia,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-133-staravia,80,Stage 1,Starly,"[{""info"": ""{CC} Wing Attack 40"", ""effect"": """"}]",[],"Recognizing their own weakness, they always live<br />in a group. When alone, a Staravia cries noisily.",Lightning,1,
A2-134,A2,134,Staraptor,A2,Space-Time Smackdown,Uncommon,Colorless,Pokemon,a2-134-staraptor,140,Stage 2,Staravia,"[{""info"": ""{CCC} Clutch 80"", ""effect"": ""During your opponent's next turn, the Defending Pok\u00e9mon can't retreat.""}]",[],"When Staravia evolve into Staraptor, they leave<br />the flock to live alone. They have sturdy wings.",Lightning,1,
A2-135,A2,135,Bidoof,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-135-bidoof,60,Basic,,"[{""info"": ""{CC} Super Fang"", ""effect"": ""Halve your opponent's Active Pok\u00e9mon's remaining HP, rounded down.""}]",[],"With nerves of steel, nothing can perturb it. It is<br />more agile and active than it appears.",Fighting,2,
A2-136,A2,136,Bibarel,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-136-bibarel,110,Stage 1,Bidoof,"[{""info"": ""{CC} Rolling Tackle 60"", ""effect"": """"}]",[],It busily makes its nest with stacks of branches and<br />roots it has cut up with its sharp incisors.,Fighting,2,
A2-137,A2,137,Buneary,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-137-buneary,60,Basic,,"[{""info"": ""{C} Splash 10"", ""effect"": """"}]",[],"If both of Buneary’s ears are rolled up, something<br />is wrong with its body or mind. It’s a sure sign the<br />Pokémon is in need of care.",Fighting,1,
A2-138,A2,138,Lopunny,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-138-lopunny,90,Stage 1,Buneary,"[{""info"": ""{C} Jump Kick 20"", ""effect"": ""This attack also does 20 damage to 1 of your opponent's Benched Pok\u00e9mon.""}]",[],"Lopunny is constantly monitoring its surroundings.<br />If danger approaches, this Pokémon responds<br />with superdestructive kicks.",Fighting,1,
A2-139,A2,139,Glameow,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-139-glameow,60,Basic,,"[{""info"": ""{C} Pose 40"", ""effect"": ""Flip a coin. If tails, this attack does nothing.""}]",[],It claws if displeased and purrs when affectionate.<br />Its fickleness is very popular among some.,Fighting,1,
A2-140,A2,140,Purugly,A2,Space-Time Smackdown,Uncommon,Colorless,Pokemon,a2-140-purugly,110,Stage 1,Glameow,"[{""info"": ""{CCC} Interrupt 60"", ""effect"": ""Your opponent reveals their hand. Choose a card you find there and shuffle it into your opponent's deck.""}]",[],It would claim another Pokémon’s nest as its own<br />if it finds a nest sufficiently comfortable.,Fighting,3,
A2-141,A2,141,Chatot,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-141-chatot,70,Basic,,"[{""info"": ""{C} Fury Attack 20x"", ""effect"": ""Flip 3 coins. This attack does 20 damage for each heads.""}]",[],It mimics the cries of other Pokémon to trick them<br />into thinking it’s one of them. This way they won’t<br />attack it.,Lightning,1,
A2-142,A2,142,Fan Rotom,A2,Space-Time Smackdown,Common,Colorless,Pokemon,a2-142-fan-rotom,80,Basic,,"[{""info"": ""{CC} Spin Storm"", ""effect"": ""Flip a coin. If heads, put your opponent's Active Pok\u00e9mon into their hand.""}]",[],This Rotom has entered an electric fan. It smirks<br />with satisfaction over a prank well pulled after it<br />blows away everything around it.,Lightning,1,
A2-143,A2,143,Regigigas,A2,Space-Time Smackdown,Rare,Colorless,Pokemon,a2-143-regigigas,140,Basic,,"[{""info"": ""{CCCC} Raging Hammer 50+"", ""effect"": ""This attack does more damage equal to the damage this Pok\u00e9mon has on it.""}]",[],"It is said to have made Pokémon that look like<br />itself from a special ice mountain, rocks,<br />and magma.",Fighting,4,
A2-144,A2,144,Skull Fossil,A2,Space-Time Smackdown,Common,,Item,a2-144-skull-fossil,0,Item,,,,"Play this card as if it were a 40-HP Basic {C} Pokémon.<br>At any time during your turn, you may discard this card from play.<br>This card can't retreat.",,,You may play any number of Item cards during your turn.
A2-145,A2,145,Armor Fossil,A2,Space-Time Smackdown,Common,,Item,a2-145-armor-fossil,0,Item,,,,"Play this card as if it were a 40-HP Basic {C} Pokémon.<br>At any time during your turn, you may discard this card from play.<br>This card can't retreat.",,,You may play any number of Item cards during your turn.
A2-146,A2,146,Pokémon Communication,A2,Space-Time Smackdown,Uncommon,,Item,a2-146-pokemon-communication,0,Item,,,,Choose a Pokémon in your hand and switch it with a random Pokémon in your deck.,,,You may play any number of Item cards during your turn.
A2-147,A2,147,Giant Cape,A2,Space-Time Smackdown,Uncommon,,Pokémon Tool,a2-147-giant-cape,0,Tool,,,,The Pokémon this card is attached to gets +20 HP.,,,
A2-148,A2,148,Rocky Helmet,A2,Space-Time Smackdown,Uncommon,,Pokémon Tool,a2-148-rocky-helmet,0,Tool,,,,"If the Pokémon this card is attached to is in the Active Spot and is damaged by an attack from your opponent's Pokémon, do 20 damage to the Attacking Pokémon.",,,
A2-149,A2,149,Lum Berry,A2,Space-Time Smackdown,Uncommon,,Pokémon Tool,a2-149-lum-berry,0,Tool,,,,"At the end of each turn, if the Pokémon this card is attached to is affected by any Special Conditions, it recovers from all of them, and discard this card.",,,
A2-150,A2,150,Cyrus,A2,Space-Time Smackdown,Uncommon,,Supporter,a2-150-cyrus,0,Supporter,,,,Switch in 1 of your opponent's Benched Pokémon that has damage on it to the Active Spot.,,,You may play only 1 Supporter card during your turn.
A2-151,A2,151,Team Galactic Grunt,A2,Space-Time Smackdown,Uncommon,,Supporter,a2-151-team-galactic-grunt,0,Supporter,,,,"Put 1 random Glameow, Stunky, or Croagunk from your deck into your hand.",,,You may play only 1 Supporter card during your turn.
A2-152,A2,152,Cynthia,A2,Space-Time Smackdown,Uncommon,,Supporter,a2-152-cynthia,0,Supporter,,,,"During this turn, attacks used by your Garchomp or Togekiss do +50 damage to your opponent's Active Pokémon.",,,You may play only 1 Supporter card during your turn.
A2-153,A2,153,Volkner,A2,Space-Time Smackdown,Uncommon,,Supporter,a2-153-volkner,0,Supporter,,,,Choose 1 of your Electivire or Luxray. Attach 2 {L} Energy from your discard pile to that Pokémon.,,,You may play only 1 Supporter card during your turn.
A2-154,A2,154,Dawn,A2,Space-Time Smackdown,Uncommon,,Supporter,a2-154-dawn,0,Supporter,,,,Move an Energy from 1 of your Benched Pokémon to your Active Pokémon.,,,You may play only 1 Supporter card during your turn.
A2-155,A2,155,Mars,A2,Space-Time Smackdown,Uncommon,,Supporter,a2-155-mars,0,Supporter,,,,Your opponent shuffles their hand into their deck and draws a card for each of their remaining points needed to win.,,,You may play only 1 Supporter card during your turn.
A2-156,A2,156,Tangrowth,A2,Space-Time Smackdown,Art Rare,Grass,Pokemon,a2-156-tangrowth,130,Stage 1,Tangela,"[{""info"": ""{GGGC} Mega Drain 90"", ""effect"": ""Heal 30 damage from this Pok\u00e9mon.""}]",[],"Tangrowth has two arms that it can extend as it<br />pleases. Recent research has shown that these<br />arms are, in fact, bundles of vines.",Fire,3,
A2-157,A2,157,Combee,A2,Space-Time Smackdown,Art Rare,Grass,Pokemon,a2-157-combee,50,Basic,,"[{""info"": ""{C} Call for Family"", ""effect"": ""Put 1 random Basic Pok\u00e9mon from your deck onto your Bench.""}]",[],"At night, Combee sleep in a group of about a<br />hundred, packed closely together in a lump.",Fire,1,
A2-158,A2,158,Carnivine,A2,Space-Time Smackdown,Art Rare,Grass,Pokemon,a2-158-carnivine,90,Basic,,"[{""info"": ""{GGC} Flog 40+"", ""effect"": ""Flip a coin. If heads, this attack does 50 more damage.""}]",[],"It attracts prey with its sweet-smelling saliva, then<br />chomps down. It takes a whole day to eat prey.",Fire,1,
A2-159,A2,159,Shaymin,A2,Space-Time Smackdown,Art Rare,Grass,Pokemon,a2-159-shaymin,60,Basic,,"[{""info"": ""{GC} Flop 30"", ""effect"": """"}]","[{""info"": ""Fragrant Flower Garden"", ""effect"": ""Once during your turn, you may heal 10 damage from each of your Pok\u00e9mon.""}]",It can dissolve toxins in the air to instantly<br />transform ruined land into a lush field of flowers.,Fire,1,
A2-160,A2,160,Mamoswine,A2,Space-Time Smackdown,Art Rare,Water,Pokemon,a2-160-mamoswine,160,Stage 2,Piloswine,"[{""info"": ""{WWCC} Frosty Flattening 120"", ""effect"": """"}]","[{""info"": ""Thick Fat"", ""effect"": ""This Pok\u00e9mon takes \u221230 damage from attacks from {R} or {W} Pok\u00e9mon.""}]","This Pokémon can be spotted in wall paintings<br />from as far back as 10,000 years ago. For a<br />while, it was thought to have gone extinct.",Metal,4,
A2-161,A2,161,Gastrodon,A2,Space-Time Smackdown,Art Rare,Water,Pokemon,a2-161-gastrodon,120,Stage 1,Shellos,"[{""info"": ""{WCC} Muddy Water 60"", ""effect"": ""This attack also does 20 damage to 1 of your opponent's Benched Pok\u00e9mon.""}]",[],"They normally inhabit rocky seashores, but in<br />times of continuous rain, they can sometimes be<br />found in the mountains, far from the sea.",Lightning,3,
A2-162,A2,162,Manaphy,A2,Space-Time Smackdown,Art Rare,Water,Pokemon,a2-162-manaphy,50,Basic,,"[{""info"": ""{W} Oceanic Gift"", ""effect"": ""Choose 2 of your Benched Pok\u00e9mon. For each of those Pok\u00e9mon, take a {W} Energy from your Energy Zone and attach it to that Pok\u00e9mon.""}]",[],It is born with a wondrous power that lets it bond<br />with any kind of Pokémon.,Lightning,1,
A2-163,A2,163,Shinx,A2,Space-Time Smackdown,Art Rare,Lightning,Pokemon,a2-163-shinx,60,Basic,,"[{""info"": ""{L} Hide"", ""effect"": ""Flip a coin. If heads, during your opponent's next turn, prevent all damage from\u2014and effects of\u2014attacks done to this Pok\u00e9mon.""}]",[],The extension and contraction of its muscles<br />generates electricity. It glows when in trouble.,Fighting,1,
A2-164,A2,164,Rotom,A2,Space-Time Smackdown,Art Rare,Lightning,Pokemon,a2-164-rotom,70,Basic,,"[{""info"": ""{C} Assault Laser 20+"", ""effect"": ""If your opponent's Active Pok\u00e9mon has a Pok\u00e9mon Tool attached, this attack does 30 more damage.""}]",[],Its electricity-like body can enter some kinds<br />of machines and take control in order to make<br />mischief.,Fighting,1,
A2-165,A2,165,Drifloon,A2,Space-Time Smackdown,Art Rare,Psychic,Pokemon,a2-165-drifloon,50,Basic,,"[{""info"": ""{P} Expand 10"", ""effect"": ""During your opponent's next turn, this Pok\u00e9mon takes \u221220 damage from attacks.""}]",[],It is whispered that any child who mistakes<br />Drifloon for a balloon and holds on to it could<br />wind up missing.,Lightning,1,
A2-166,A2,166,Mesprit,A2,Space-Time Smackdown,Art Rare,Psychic,Pokemon,a2-166-mesprit,70,Basic,,"[{""info"": ""{PPP} Supreme Blast 160"", ""effect"": ""You can use this attack only if you have Uxie and Azelf on your Bench. Discard all Energy from this Pok\u00e9mon.""}]",[],"Known as “The Being of Emotion.” It taught<br />humans the nobility of sorrow, pain, and joy.",Darkness,1,
A2-167,A2,167,Giratina,A2,Space-Time Smackdown,Art Rare,Psychic,Pokemon,a2-167-giratina,120,Basic,,"[{""info"": ""{PPC} Spooky Shot 70"", ""effect"": """"}]","[{""info"": ""Levitate"", ""effect"": ""If this Pok\u00e9mon has any Energy attached, it has no Retreat Cost.""}]","This Pokémon is said to live in a world on the<br />reverse side of ours, where common knowledge is<br />distorted and strange.",Darkness,3,
A2-168,A2,168,Cresselia,A2,Space-Time Smackdown,Art Rare,Psychic,Pokemon,a2-168-cresselia,110,Basic,,"[{""info"": ""{PP} Moonlight Gain 50"", ""effect"": ""Heal 20 damage from this Pok\u00e9mon.""}]",[],Shiny particles are released from its wings like a<br />veil. It is said to represent the crescent moon.,Darkness,2,
A2-169,A2,169,Rhyperior,A2,Space-Time Smackdown,Art Rare,Fighting,Pokemon,a2-169-rhyperior,160,Stage 2,Rhydon,"[{""info"": ""{FFFC} Mountain Swing 150"", ""effect"": ""Discard the top 3 cards of your deck.""}]",[],It can load up to three projectiles per arm into<br />the holes in its hands. What launches out of those<br />holes could be either rocks or Roggenrola.,Grass,4,
A2-170,A2,170,Lucario,A2,Space-Time Smackdown,Art Rare,Fighting,Pokemon,a2-170-lucario,100,Stage 1,Riolu,"[{""info"": ""{FF} Submarine Blow 40"", ""effect"": """"}]","[{""info"": ""Fighting Coach"", ""effect"": ""Attacks used by your {F} Pok\u00e9mon do +20 damage to your opponent's Active Pok\u00e9mon.""}]","It’s said that no foe can remain invisible to<br />Lucario, since it can detect auras—even those<br />of foes it could not otherwise see.",Psychic,2,
A2-171,A2,171,Hippopotas,A2,Space-Time Smackdown,Art Rare,Fighting,Pokemon,a2-171-hippopotas,80,Basic,,"[{""info"": ""{FFC} Rolling Tackle 60"", ""effect"": """"}]",[],"It shuts its nostrils tight, then travels through sand<br />as if walking. They form colonies of around 10.",Grass,3,
A2-172,A2,172,Spiritomb,A2,Space-Time Smackdown,Art Rare,Darkness,Pokemon,a2-172-spiritomb,80,Basic,,"[{""info"": ""{C} Swirling Disaster"", ""effect"": ""This attack does 10 damage to each of your opponent's Pok\u00e9mon.""}]",[],Its constant mischief and misdeeds resulted<br />in it being bound to an Odd Keystone by a<br />mysterious spell.,Grass,1,
A2-173,A2,173,Croagunk,A2,Space-Time Smackdown,Art Rare,Darkness,Pokemon,a2-173-croagunk,60,Basic,,"[{""info"": ""{DD} Group Beatdown 20x"", ""effect"": ""Flip a coin for each Pok\u00e9mon you have in play. This attack does 20 damage for each heads.""}]",[],"Inflating its poison sacs, it fills the area with an<br />odd sound and hits flinching opponents with a<br />poison jab.",Fighting,1,
A2-174,A2,174,Heatran,A2,Space-Time Smackdown,Art Rare,Metal,Pokemon,a2-174-heatran,120,Basic,,"[{""info"": ""{MMM} Steel Tackle 110"", ""effect"": ""This Pok\u00e9mon also does 20 damage to itself.""}]",[],It dwells in volcanic caves. It digs in with its<br />cross-shaped feet to crawl on ceilings and walls.,Fire,3,
A2-175,A2,175,Garchomp,A2,Space-Time Smackdown,Art Rare,Dragon,Pokemon,a2-175-garchomp,140,Stage 2,Gabite,"[{""info"": ""{WF} Dragon Claw 100"", ""effect"": """"}]","[{""info"": ""Reckless Shearing"", ""effect"": ""You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw a card.""}]","It is said that when one runs at high speed,<br />its wings create blades of wind that can fell<br />nearby trees.",none,1,
